Input file,Event Number,Species Code,Call,Start time,End time,Median Peak Frequency (kHz),Median ICI (ms),Median Duration (us),Median Center Frequency (kHz),Click Count,Comments
Antarc01EI,jst_bw557,BW29,Clicks,7/10/2014 23:50:04,7/10/2014 23:51:19,,,,,,
Antarc01EI,jst_bw558,BW29,Clicks,7/11/2014 0:00:02,7/11/2014 0:01:17,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/11/2014 0:00:07,7/11/2014 0:39:32,37.50,77.40,310.00,44.37,8870,
Antarc01EI,jst_bw564,BW29,Clicks,7/11/2014 2:29:14,7/11/2014 2:30:29,,,,,,
Antarc01EI,jst_bw565,BW29,Clicks,7/11/2014 2:42:53,7/11/2014 2:45:23,,,,,,
Antarc01EI,jst_bw566,BW29,Clicks,7/11/2014 2:46:38,7/11/2014 2:50:21,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/11/2014 3:13:03,7/11/2014 3:33:28,36.33,102.87,320.00,43.32,843,
byteswapped,Msaddler,Gm,Clicks,7/11/2014 4:52:51,7/11/2014 4:53:23,36.33,63.68,325.00,42.60,32,
byteswapped,Msaddler,Gm,Clicks,7/11/2014 5:14:45,7/11/2014 5:28:10,37.50,62.85,280.00,44.58,6610,
Antarc01EI,jst_bw569,BW29,Clicks,7/11/2014 11:02:43,7/11/2014 11:03:58,,,,,,
Antarc01EI,jst_bw570,BW29,Clicks,7/11/2014 11:12:39,7/11/2014 11:35:03,,,,,,
Antarc01EI,jst_bw571,BW29,Clicks,7/11/2014 11:37:31,7/11/2014 11:38:46,,,,,,
Antarc01EI,jst_bw572,BW29,Clicks,7/11/2014 11:40:01,7/11/2014 11:41:16,,,,,,
Antarc01EI,jst_bw573,BW29,Clicks,7/11/2014 11:42:31,7/11/2014 11:43:46,,,,,,
Antarc01EI,jst_bw574,BW29,Clicks,7/11/2014 15:23:49,7/11/2014 15:25:04,,,,,,
Antarc01EI,jst_bw575,BW29,Clicks,7/11/2014 15:26:19,7/11/2014 15:40:00,,,,,,
Antarc01EI,jst_bw576,BW29,Clicks,7/11/2014 15:42:28,7/11/2014 15:44:58,,,,,,
Antarc01EI,jst_bw577,BW29,Clicks,7/11/2014 15:47:26,7/11/2014 15:48:41,,,,,,
Antarc01EI,jst_bw578,BW29,Clicks,7/11/2014 15:49:56,7/11/2014 15:52:26,,,,,,
Antarc01EI,jst_bw579,BW29,Clicks,7/11/2014 21:18:10,7/11/2014 21:23:08,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/11/2014 22:35:11,7/11/2014 22:39:20,37.50,90.77,331.00,44.51,850,
Antarc01EI,jst_bw581,BW29,Clicks,7/12/2014 0:33:23,7/12/2014 0:34:38,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/12/2014 3:31:10,7/12/2014 3:35:58,38.28,100.46,284.50,45.45,668,
Antarc01EI,Nposdaljian,Pm,regular-click,7/12/2014 3:33:15,7/12/2014 3:33:16,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/12/2014 8:58:11,7/12/2014 9:05:34,37.11,142.86,290.00,42.74,203,
Antarc01EI,jst_bw582,BW29,Clicks,7/12/2014 10:15:14,7/12/2014 10:16:29,,,,,,
Antarc01EI,jst_bw583,BW29,Clicks,7/12/2014 10:27:40,7/12/2014 10:28:55,,,,,,
Antarc01EI,jst_bw584,BW29,Clicks,7/12/2014 14:38:50,7/12/2014 14:40:05,,,,,,
Antarc01EI,jst_bw585,BW29,Clicks,7/12/2014 15:04:55,7/12/2014 15:07:25,,,,,,
Antarc01EI,jst_bw586,BW29,Clicks,7/12/2014 15:09:55,7/12/2014 15:18:36,,,,,,
Antarc01EI,jst_bw587,BW29,Clicks,7/12/2014 18:51:13,7/12/2014 18:52:28,,,,,,
Antarc01EI,jst_bw588,BW29,Clicks,7/12/2014 20:34:24,7/12/2014 20:36:54,,,,,,
Antarc01EI,jst_bw589,BW29,Clicks,7/12/2014 20:54:18,7/12/2014 20:56:48,,,,,,
Antarc01EI,jst_bw590,BW29,Clicks,7/12/2014 20:59:16,7/12/2014 21:07:59,,,,,,
Antarc01EI,jst_bw591,BW29,Clicks,7/12/2014 21:12:57,7/12/2014 21:15:27,,,,,,
Antarc01EI,jst_bw592,BW29,Clicks,7/12/2014 21:17:55,7/12/2014 21:22:55,,,,,,
Antarc01EI,jst_bw593,BW29,Clicks,7/12/2014 21:24:08,7/12/2014 21:26:38,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/12/2014 23:38:12,7/12/2014 23:44:21,37.50,117.88,300.00,43.88,247,
Antarc01EI,jst_bw594,BW29,Clicks,7/13/2014 3:06:02,7/13/2014 3:07:17,,,,,,
Antarc01EI,jst_bw595,BW29,Clicks,7/13/2014 3:12:15,7/13/2014 3:13:30,,,,,,
Antarc01EI,jst_bw596,BW29,Clicks,7/13/2014 3:16:00,7/13/2014 3:18:30,,,,,,
Antarc01EI,jst_bw597,BW29,Clicks,7/13/2014 3:39:37,7/13/2014 3:40:52,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/13/2014 3:57:03,7/13/2014 4:35:33,36.72,142.15,250.00,44.49,873,
Antarc01EI,Nposdaljian,Pm,regular-click,7/13/2014 4:33:39,7/13/2014 4:33:42,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/13/2014 5:23:00,7/13/2014 5:23:30,35.16,129.51,150.00,48.57,11,
byteswapped,Msaddler,Gm,Clicks,7/14/2014 5:03:48,7/14/2014 5:22:24,37.50,108.01,325.00,43.35,684,
byteswapped,Msaddler,Gm,Clicks,7/14/2014 8:04:51,7/14/2014 8:27:09,36.72,123.29,286.00,43.46,2137,
Antarc01EI,jst_bw605,BW29,Clicks,7/14/2014 13:12:21,7/14/2014 13:14:51,,,,,,
Antarc01EI,jst_bw606,BW29,Clicks,7/14/2014 13:16:03,7/14/2014 13:35:54,,,,,,
Antarc01EI,jst_bw607,BW37,Clicks,7/14/2014 20:49:55,7/14/2014 20:52:25,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/15/2014 4:18:21,7/15/2014 4:18:21,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/15/2014 4:43:26,7/15/2014 4:50:30,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/15/2014 5:26:58,7/15/2014 5:27:12,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/15/2014 5:57:22,7/15/2014 6:04:38,,,,,,
Antarc01EI,jst_bw608,BW29,Clicks,7/15/2014 7:38:09,7/15/2014 7:39:24,,,,,,
Antarc01EI,jst_bw609,BW29,Clicks,7/15/2014 7:44:21,7/15/2014 7:45:36,,,,,,
Antarc01EI,jst_bw610,BW29,Clicks,7/15/2014 7:46:49,7/15/2014 7:49:19,,,,,,
Antarc01EI,jst_bw611,BW29,Clicks,7/15/2014 12:41:11,7/15/2014 12:42:26,,,,,,
Antarc01EI,jst_bw612,BW29,Clicks,7/15/2014 12:56:05,7/15/2014 12:57:20,,,,,,
Antarc01EI,jst_bw613,BW29,Clicks,7/15/2014 12:59:48,7/15/2014 13:01:03,,,,,,
Antarc01EI,jst_bw614,BW29,Clicks,7/15/2014 13:02:18,7/15/2014 13:03:33,,,,,,
Antarc01EI,jst_bw615,BW29,Clicks,7/15/2014 14:20:31,7/15/2014 14:21:46,,,,,,
Antarc01EI,jst_bw616,BW29,Clicks,7/15/2014 14:40:24,7/15/2014 14:41:39,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/15/2014 23:29:22,7/15/2014 23:50:27,36.72,112.27,245.00,45.02,1149,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 0:01:36,7/16/2014 0:22:44,33.59,133.22,185.00,42.22,67,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 0:50:04,7/16/2014 1:09:56,36.72,82.12,229.00,44.33,2822,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 2:18:12,7/16/2014 2:38:03,38.28,81.72,176.00,45.14,693,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 3:04:09,7/16/2014 3:09:06,38.28,81.55,190.00,47.10,1117,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 3:22:46,7/16/2014 3:57:33,37.89,63.74,250.00,46.01,6894,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 4:16:09,7/16/2014 4:26:07,38.67,72.97,260.50,47.20,932,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 4:55:54,7/16/2014 5:10:48,38.28,55.34,245.00,46.71,7016,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 5:49:16,7/16/2014 6:00:28,37.89,71.55,289.50,44.33,2682,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 7:41:05,7/16/2014 7:54:45,36.72,134.93,170.50,44.31,132,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 9:16:43,7/16/2014 9:25:26,37.50,142.21,255.00,46.67,132,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 20:00:02,7/16/2014 20:06:17,39.26,85.87,290.00,45.50,974,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 22:12:53,7/16/2014 22:38:57,36.33,119.98,235.00,43.62,1859,
byteswapped,Msaddler,Gm,Clicks,7/16/2014 23:16:11,7/16/2014 23:36:02,36.72,104.44,280.00,44.15,3549,
Antarc01EI,jst_bw626,BW37,Clicks,7/17/2014 3:20:49,7/17/2014 3:22:04,,,,,,
Antarc01EI,jst_bw627,BW37,Clicks,7/17/2014 3:24:34,7/17/2014 3:27:04,,,,,,
Antarc01EI,jst_bw628,BW29,Clicks,7/17/2014 3:59:19,7/17/2014 4:00:34,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/17/2014 5:05:09,7/17/2014 5:31:16,37.11,97.92,262.50,44.21,2400,
Antarc01EI,jst_bw630,BW29,Clicks,7/17/2014 5:13:50,7/17/2014 5:15:05,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/17/2014 6:56:58,7/17/2014 6:58:13,33.59,111.31,190.50,41.54,26,
Antarc01EI,jst_bw631,BW29,Clicks,7/17/2014 10:54:16,7/17/2014 10:55:31,,,,,,
