"date","EKE_mean","EKE_median","EKE_MAD"
2015-07-11,290.96152215395,109.533013869311,146.216834836119
2015-07-12,291.550233173325,109.689491648642,156.924056469108
2015-07-13,184.442586997886,48.726975455647,69.5775479764674
2015-07-14,205.871911182769,53.9240758419232,67.1016651777439
2015-07-15,210.571938804856,63.7231170824166,88.6030825095409
2015-07-16,253.972385343083,117.463717772854,169.194409346029
2015-07-17,261.716791282393,134.569418025959,169.169532824375
2015-07-18,185.121013806109,43.676106674619,62.0352762597832
2015-07-19,253.193534126304,109.432431065453,151.462743006213
2015-07-20,170.773107728952,63.9717941025629,67.4965877168469
2015-07-21,242.575815744103,116.043357383087,142.28137696524
2015-07-22,215.127714721895,79.9030424281096,101.413352818342
2015-07-23,225.14872583921,98.8705763129832,104.554802525074
2015-07-24,200.92492061908,79.8331914160336,80.7763552137608
2015-07-25,137.070325577199,25.1640103108964,33.1503828131529
2015-07-26,76.2596518882424,11.8806758675101,16.1588603058778
2015-07-27,65.3770929048095,22.5039870865304,27.0055365571248
2015-07-28,112.398027423478,14.2547620062905,19.8927141998355
2015-07-29,140.52756286837,45.3628345976074,47.7198679243312
2015-07-30,116.527639049732,26.593677900815,38.4390888572003
2015-07-31,130.272446061763,39.2697471421336,53.3744975390398
