Input file,Event Number,Species Code,Call,Start time,End time,Comments
Antarc_EIE_01,Abartlett,Oo,Clicks,7/17/2016 4:50:55,7/17/2016 5:19:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 5:49:54,7/17/2016 5:49:54,
Antarc_EIE_01,Abartlett,Pm,slow-click,7/17/2016 6:30:44,7/17/2016 6:30:44,
Antarc_EIE_01,Abartlett,Pm,slow-click,7/17/2016 6:49:18,7/17/2016 8:01:35,
Antarc_EIE_01,Abartlett,Pm,slow-click,7/17/2016 8:22:26,7/17/2016 8:22:26,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 9:01:04,7/17/2016 9:19:04,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 9:44:26,7/17/2016 9:47:18,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 10:12:49,7/17/2016 10:12:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 10:30:36,7/17/2016 11:26:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 11:43:17,7/17/2016 11:58:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 12:20:38,7/17/2016 14:20:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 14:45:06,7/17/2016 14:56:02,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 15:13:19,7/17/2016 15:23:28,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 15:49:03,7/17/2016 16:45:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 18:30:26,7/17/2016 18:30:33,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/17/2016 21:08:25,7/17/2016 21:08:25,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/18/2016 2:44:59,7/18/2016 5:17:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/18/2016 4:48:53,7/18/2016 4:48:53,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/18/2016 5:19:59,7/18/2016 5:23:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/18/2016 5:27:29,7/18/2016 5:32:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/18/2016 5:33:44,7/18/2016 5:39:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/18/2016 5:44:59,7/18/2016 5:47:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/18/2016 6:23:44,7/18/2016 6:27:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/18/2016 9:20:55,7/18/2016 9:20:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/20/2016 20:37:57,7/20/2016 20:37:57,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 4:08:44,7/21/2016 4:12:29,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 4:18:44,7/21/2016 4:21:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 4:47:29,7/21/2016 4:49:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 5:11:14,7/21/2016 5:19:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/21/2016 5:17:23,7/21/2016 5:18:33,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 7:47:29,7/21/2016 7:53:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 7:54:59,7/21/2016 7:56:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 10:38:44,7/21/2016 10:41:14,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/21/2016 20:36:49,7/21/2016 20:37:47,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/21/2016 21:28:44,7/21/2016 21:39:59,
Antarc_EIE_01,Metcheverry,Gm,Clicks,7/22/2016 1:54:59,7/22/2016 1:58:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/22/2016 1:57:03,7/22/2016 1:57:17,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/22/2016 19:06:36,7/22/2016 19:06:36,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/22/2016 20:05:34,7/22/2016 20:06:25,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/23/2016 20:38:35,7/23/2016 20:38:35,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/24/2016 9:13:25,7/24/2016 9:13:25,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/26/2016 11:27:23,7/26/2016 11:27:23,
Antarc_EIE_01,Abartlett,Pm,regular-click,7/27/2016 3:10:53,7/27/2016 3:10:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/2/2016 8:53:29,8/2/2016 8:53:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/3/2016 4:31:29,8/3/2016 4:31:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/3/2016 7:29:29,8/3/2016 7:29:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/3/2016 14:52:44,8/3/2016 14:52:44,
Antarc_EIE_01,Metcheverry,Gm,Clicks,8/6/2016 1:01:14,8/6/2016 1:21:14,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/6/2016 8:58:19,8/6/2016 8:58:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/6/2016 14:21:16,8/6/2016 14:21:16,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/7/2016 8:55:59,8/7/2016 8:55:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/8/2016 2:31:04,8/8/2016 2:31:11,
Antarc_EIE_01,Metcheverry,Gm,Clicks,8/8/2016 2:31:14,8/8/2016 2:34:59,
Antarc_EIE_01,jst_bw163,BW29,Clicks,8/8/2016 3:44:59,8/8/2016 3:46:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,8/11/2016 1:07:29,8/11/2016 1:11:14,
Antarc_EIE_01,Metcheverry,Gm,Clicks,8/11/2016 1:12:29,8/11/2016 1:22:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/11/2016 8:58:11,8/11/2016 8:58:11,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/12/2016 11:42:03,8/12/2016 11:42:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/15/2016 1:12:19,8/15/2016 1:12:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/15/2016 9:03:45,8/15/2016 9:03:45,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/16/2016 6:09:04,8/16/2016 6:09:04,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/16/2016 6:32:03,8/16/2016 6:32:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/17/2016 15:02:27,8/17/2016 15:02:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/18/2016 4:23:21,8/18/2016 4:24:09,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/18/2016 5:42:53,8/18/2016 5:42:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/18/2016 12:13:57,8/18/2016 12:13:57,
Antarc_EIE_01,Abartlett,Oo,Clicks,8/18/2016 23:40:25,8/18/2016 23:41:09,
Antarc_EIE_01,Abartlett,Oo,Clicks,8/18/2016 23:58:14,8/19/2016 0:19:16,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/19/2016 6:26:35,8/19/2016 6:26:35,
Antarc_EIE_01,Abartlett,Oo,Clicks,8/20/2016 16:24:22,8/20/2016 16:45:26,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/20/2016 21:59:46,8/20/2016 22:00:52,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/21/2016 0:34:07,8/21/2016 0:34:07,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/21/2016 10:55:32,8/21/2016 10:55:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/22/2016 8:44:32,8/22/2016 8:44:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 6:17:44,8/23/2016 6:44:35,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 7:01:01,8/23/2016 7:01:01,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 7:17:30,8/23/2016 7:49:13,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 9:06:57,8/23/2016 9:06:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 9:25:20,8/23/2016 10:44:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 11:01:42,8/23/2016 11:33:56,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 12:33:16,8/23/2016 12:33:16,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 13:57:20,8/23/2016 13:57:20,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 14:58:27,8/23/2016 14:58:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 16:27:55,8/23/2016 16:28:00,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/23/2016 17:20:49,8/23/2016 17:20:49,
Antarc_EIE_01,Abartlett,Oo,Clicks,8/26/2016 3:33:14,8/26/2016 3:52:16,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/26/2016 12:42:44,8/26/2016 12:42:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/28/2016 9:26:19,8/28/2016 9:26:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/29/2016 9:36:25,8/29/2016 9:36:25,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/29/2016 21:30:25,8/29/2016 21:30:25,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 10:43:03,8/30/2016 10:43:28,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 11:14:47,8/30/2016 11:22:51,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 11:43:01,8/30/2016 11:51:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 12:09:20,8/30/2016 12:09:20,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 12:24:28,8/30/2016 12:57:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 15:41:37,8/30/2016 15:41:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 16:24:31,8/30/2016 16:24:31,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/30/2016 16:57:39,8/30/2016 16:57:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 3:31:05,8/31/2016 3:31:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 6:09:57,8/31/2016 6:09:57,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 6:40:36,8/31/2016 6:44:51,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 7:04:12,8/31/2016 7:14:50,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 7:35:08,8/31/2016 7:57:11,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 9:14:05,8/31/2016 9:14:05,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 9:33:40,8/31/2016 9:33:43,
Antarc_EIE_01,Abartlett,Pm,regular-click,8/31/2016 14:49:14,8/31/2016 14:53:15,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/1/2016 16:17:48,9/1/2016 16:17:51,
Antarc_EIE_01,Abartlett,Oo,Clicks,9/1/2016 23:09:38,9/1/2016 23:16:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/2/2016 0:52:37,9/2/2016 0:52:37,
Antarc_EIE_01,Abartlett,Oo,Clicks,9/2/2016 5:58:34,9/2/2016 6:11:07,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/3/2016 14:12:40,9/3/2016 14:12:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/3/2016 15:55:16,9/3/2016 15:55:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/3/2016 18:29:08,9/3/2016 18:29:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/4/2016 16:45:26,9/4/2016 16:46:04,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/4/2016 20:39:06,9/4/2016 20:39:15,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 16:10:19,9/5/2016 16:10:19,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 18:17:59,9/5/2016 18:17:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 18:35:36,9/5/2016 18:40:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 19:03:58,9/5/2016 19:20:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 19:54:11,9/5/2016 20:00:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 21:10:11,9/5/2016 21:10:11,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 21:28:41,9/5/2016 21:28:41,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/5/2016 23:02:49,9/5/2016 23:02:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 14:03:12,9/6/2016 14:03:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 15:08:54,9/6/2016 15:09:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 15:45:31,9/6/2016 16:44:32,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 17:04:56,9/6/2016 17:28:18,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 17:51:15,9/6/2016 18:24:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 18:57:54,9/6/2016 18:57:54,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 20:36:43,9/6/2016 20:36:43,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 20:56:05,9/6/2016 20:59:37,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/6/2016 21:31:13,9/7/2016 6:12:05,
Antarc_EIE_01,Metcheverry,Gm,Clicks,9/7/2016 4:42:29,9/7/2016 4:46:14,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/7/2016 6:33:25,9/7/2016 6:53:53,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/7/2016 7:17:33,9/7/2016 7:17:33,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/7/2016 8:19:42,9/7/2016 8:19:42,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/8/2016 12:15:12,9/8/2016 12:15:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/8/2016 13:09:59,9/8/2016 13:09:59,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/9/2016 10:22:52,9/9/2016 10:22:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/9/2016 10:47:28,9/9/2016 12:18:39,
Antarc_EIE_01,Metcheverry,Gm,Clicks,9/10/2016 1:01:14,9/10/2016 1:03:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/10/2016 2:14:44,9/10/2016 2:18:27,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/10/2016 4:14:51,9/10/2016 4:14:51,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/10/2016 10:48:02,9/10/2016 10:48:03,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/10/2016 12:17:29,9/10/2016 12:17:30,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/15/2016 20:29:50,9/15/2016 20:29:50,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/17/2016 18:24:56,9/17/2016 18:24:56,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/18/2016 12:24:54,9/18/2016 12:24:55,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/18/2016 21:04:40,9/18/2016 21:04:45,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/18/2016 22:33:12,9/18/2016 22:33:12,
Antarc_EIE_01,Metcheverry,Gm,Clicks,9/20/2016 6:41:14,9/20/2016 6:47:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/21/2016 1:29:40,9/21/2016 1:29:40,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/23/2016 5:53:33,9/23/2016 5:53:49,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/24/2016 8:48:21,9/24/2016 8:48:21,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/27/2016 10:24:39,9/27/2016 10:24:39,
Antarc_EIE_01,Abartlett,Pm,regular-click,9/27/2016 21:42:24,9/27/2016 21:42:52,
Antarc_EIE_01,jst_bw170,BW29,Clicks,9/30/2016 23:26:14,9/30/2016 23:27:29,
Antarc_EIE_01,jst_bw171,BW29,Clicks,9/30/2016 23:37:29,9/30/2016 23:38:44,
Antarc_EIE_01,jst_bw172,BW29,Clicks,10/1/2016 6:11:14,10/1/2016 6:12:29,
Antarc_EIE_01,jst_bw173,BW29,Clicks,10/1/2016 6:14:59,10/1/2016 6:16:14,
Antarc_EIE_01,jst_bw174,BW29,Clicks,10/1/2016 6:17:29,10/1/2016 6:18:44,
Antarc_EIE_01,jst_bw175,BW29,Clicks,10/1/2016 6:19:59,10/1/2016 6:21:14,
Antarc_EIE_01,jst_bw176,BW29,Clicks,10/1/2016 7:12:29,10/1/2016 7:13:44,
Antarc_EIE_01,jst_bw177,BW29,Clicks,10/1/2016 17:58:44,10/1/2016 18:09:59,
Antarc_EIE_01,jst_bw178,BW29,Clicks,10/1/2016 18:11:14,10/1/2016 18:13:44,
Antarc_EIE_01,jst_bw179,BW29,Clicks,10/1/2016 18:54:59,10/1/2016 18:56:14,
Antarc_EIE_01,jst_bw180,BW29,Clicks,10/1/2016 19:04:59,10/1/2016 19:06:14,
Antarc_EIE_01,jst_bw181,BW29,Clicks,10/1/2016 20:32:29,10/1/2016 20:33:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,10/1/2016 20:38:12,10/1/2016 20:38:12,
Antarc_EIE_01,Abartlett,Pm,regular-click,10/1/2016 23:32:40,10/1/2016 23:32:40,
Antarc_EIE_01,jst_bw183,BW29,Clicks,10/2/2016 10:13:44,10/2/2016 10:16:14,
Antarc_EIE_01,jst_bw184,BW29,Clicks,10/2/2016 10:18:44,10/2/2016 10:23:44,
Antarc_EIE_01,jst_bw185,BW29,Clicks,10/2/2016 10:24:59,10/2/2016 10:37:29,
Antarc_EIE_01,jst_bw186,BW29,Clicks,10/2/2016 22:27:29,10/2/2016 22:28:44,
Antarc_EIE_01,jst_bw187,BW29,Clicks,10/2/2016 22:31:14,10/2/2016 22:32:29,
Antarc_EIE_01,jst_bw188,BW29,Clicks,10/2/2016 22:33:44,10/2/2016 22:34:59,
Antarc_EIE_01,jst_bw189,BW29,Clicks,10/3/2016 0:42:29,10/3/2016 0:44:59,
Antarc_EIE_01,jst_bw190,BW29,Clicks,10/3/2016 9:23:44,10/3/2016 9:24:59,
Antarc_EIE_01,jst_bw191,BW29,Clicks,10/3/2016 9:49:59,10/3/2016 9:51:14,
Antarc_EIE_01,jst_bw192,BW29,Clicks,10/3/2016 10:43:44,10/3/2016 10:44:59,
Antarc_EIE_01,jst_bw193,BW29,Clicks,10/3/2016 11:17:29,10/3/2016 11:19:59,
Antarc_EIE_01,jst_bw194,BW29,Clicks,10/3/2016 11:21:14,10/3/2016 11:22:29,
Antarc_EIE_01,jst_bw195,BW29,Clicks,10/3/2016 21:13:44,10/3/2016 21:14:59,
Antarc_EIE_01,jst_bw196,BW29,Clicks,10/3/2016 21:19:59,10/3/2016 21:34:59,
Antarc_EIE_01,jst_bw197,BW29,Clicks,10/3/2016 21:36:14,10/3/2016 21:37:29,
Antarc_EIE_01,jst_bw198,BW29,Clicks,10/3/2016 21:39:59,10/3/2016 21:41:14,
Antarc_EIE_01,jst_bw199,BW29,Clicks,10/3/2016 21:46:14,10/3/2016 21:47:29,
Antarc_EIE_01,jst_bw200,BW29,Clicks,10/3/2016 21:52:29,10/3/2016 21:53:44,
Antarc_EIE_01,jst_bw201,BW29,Clicks,10/3/2016 22:23:44,10/3/2016 22:29:59,
Antarc_EIE_01,jst_bw202,BW29,Clicks,10/3/2016 23:49:59,10/3/2016 23:53:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,10/3/2016 23:54:21,10/3/2016 23:55:19,
Antarc_EIE_01,jst_bw203,BW29,Clicks,10/3/2016 23:54:59,10/3/2016 23:56:14,
Antarc_EIE_01,jst_bw204,BW29,Clicks,10/4/2016 0:47:29,10/4/2016 0:48:44,
Antarc_EIE_01,jst_bw205,BW29,Clicks,10/4/2016 3:53:44,10/4/2016 3:56:14,
Antarc_EIE_01,jst_bw206,BW29,Clicks,10/4/2016 5:48:44,10/4/2016 5:49:59,
Antarc_EIE_01,jst_bw207,BW29,Clicks,10/4/2016 6:21:14,10/4/2016 6:22:29,
Antarc_EIE_01,jst_bw208,BW29,Clicks,10/4/2016 12:49:59,10/4/2016 12:51:14,
Antarc_EIE_01,jst_bw209,BW29,Clicks,10/4/2016 12:53:44,10/4/2016 12:54:59,
Antarc_EIE_01,jst_bw210,BW29,Clicks,10/4/2016 12:59:59,10/4/2016 13:17:29,
Antarc_EIE_01,jst_bw211,BW29,Clicks,10/4/2016 14:27:29,10/4/2016 14:29:59,
Antarc_EIE_01,jst_bw212,BW29,Clicks,10/4/2016 16:18:44,10/4/2016 16:19:59,
Antarc_EIE_01,jst_bw213,BW29,Clicks,10/4/2016 16:21:14,10/4/2016 16:22:29,
Antarc_EIE_01,jst_bw214,BW29,Clicks,10/4/2016 22:37:29,10/4/2016 22:38:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,10/4/2016 22:39:25,10/4/2016 22:39:30,
Antarc_EIE_01,jst_bw215,BW29,Clicks,10/4/2016 22:39:59,10/4/2016 22:42:29,
Antarc_EIE_01,jst_bw216,BW29,Clicks,10/4/2016 22:51:14,10/4/2016 22:52:29,
Antarc_EIE_01,jst_bw217,BW29,Clicks,10/4/2016 22:56:14,10/4/2016 22:57:29,
Antarc_EIE_01,jst_bw218,BW29,Clicks,10/5/2016 5:52:29,10/5/2016 5:53:44,
Antarc_EIE_01,jst_bw219,BW29,Clicks,10/5/2016 7:18:44,10/5/2016 7:19:59,
Antarc_EIE_01,jst_bw220,BW29,Clicks,10/5/2016 7:23:44,10/5/2016 7:27:29,
Antarc_EIE_01,jst_bw221,BW29,Clicks,10/5/2016 7:31:14,10/5/2016 7:32:29,
Antarc_EIE_01,Abartlett,Pm,regular-click,10/5/2016 15:13:21,10/5/2016 15:13:21,
Antarc_EIE_01,jst_bw222,BW29,Clicks,10/5/2016 20:09:59,10/5/2016 20:11:14,
Antarc_EIE_01,jst_bw223,BW29,Clicks,10/7/2016 1:37:29,10/7/2016 1:38:44,
Antarc_EIE_01,jst_bw224,BW29,Clicks,10/7/2016 1:47:29,10/7/2016 1:48:44,
Antarc_EIE_01,jst_bw225,BW29,Clicks,10/7/2016 3:18:44,10/7/2016 3:19:59,
Antarc_EIE_01,jst_bw226,BW29,Clicks,10/7/2016 3:27:29,10/7/2016 3:28:44,
Antarc_EIE_01,jst_bw227,BW29,Clicks,10/7/2016 14:43:44,10/7/2016 14:44:59,
Antarc_EIE_01,jst_bw228,BW29,Clicks,10/7/2016 14:48:44,10/7/2016 14:49:59,
Antarc_EIE_01,jst_bw229,BW29,Clicks,10/7/2016 14:51:14,10/7/2016 14:53:44,
Antarc_EIE_01,jst_bw230,BW29,Clicks,10/7/2016 14:54:59,10/7/2016 14:56:14,
Antarc_EIE_01,jst_bw231,BW29,Clicks,10/7/2016 15:01:14,10/7/2016 15:03:44,
Antarc_EIE_01,jst_bw232,BW29,Clicks,10/7/2016 15:58:44,10/7/2016 15:59:59,
Antarc_EIE_01,jst_bw233,BW29,Clicks,10/7/2016 19:32:29,10/7/2016 19:33:44,
Antarc_EIE_01,jst_bw234,BW29,Clicks,10/8/2016 5:58:44,10/8/2016 5:59:59,
Antarc_EIE_01,jst_bw235,BW29,Clicks,10/8/2016 6:03:44,10/8/2016 6:06:14,
Antarc_EIE_01,jst_bw236,BW29,Clicks,10/8/2016 6:08:44,10/8/2016 6:11:14,
Antarc_EIE_01,jst_bw237,BW29,Clicks,10/8/2016 6:12:29,10/8/2016 6:13:44,
Antarc_EIE_01,jst_bw238,BW29,Clicks,10/8/2016 6:14:59,10/8/2016 6:17:29,
Antarc_EIE_01,jst_bw239,BW29,Clicks,10/8/2016 6:23:44,10/8/2016 6:24:59,
Antarc_EIE_01,jst_bw240,BW29,Clicks,10/8/2016 9:27:29,10/8/2016 9:31:14,
Antarc_EIE_01,jst_bw241,BW29,Clicks,10/8/2016 9:32:29,10/8/2016 9:34:59,
Antarc_EIE_01,jst_bw242,BW29,Clicks,10/8/2016 14:51:14,10/8/2016 15:14:59,
Antarc_EIE_01,jst_bw243,BW29,Clicks,10/8/2016 16:19:59,10/8/2016 16:21:14,
Antarc_EIE_01,jst_bw244,BW29,Clicks,10/8/2016 16:24:59,10/8/2016 16:26:14,
Antarc_EIE_01,jst_bw245,BW29,Clicks,10/8/2016 16:27:29,10/8/2016 16:28:44,
Antarc_EIE_01,jst_bw246,BW29,Clicks,10/8/2016 16:29:59,10/8/2016 16:31:14,
Antarc_EIE_01,jst_bw247,BW29,Clicks,10/8/2016 16:36:14,10/8/2016 16:43:44,
Antarc_EIE_01,jst_bw248,BW29,Clicks,10/8/2016 22:19:59,10/8/2016 22:23:44,
Antarc_EIE_01,Abartlett,Pm,regular-click,10/8/2016 22:30:50,10/8/2016 22:30:51,
Antarc_EIE_01,jst_bw249,BW29,Clicks,10/8/2016 22:41:14,10/8/2016 22:42:29,
Antarc_EIE_01,jst_bw250,BW29,Clicks,10/8/2016 22:43:44,10/8/2016 22:47:29,
Antarc_EIE_01,jst_bw251,BW29,Clicks,10/8/2016 23:53:44,10/8/2016 23:54:59,
Antarc_EIE_01,jst_bw252,BW29,Clicks,10/8/2016 23:59:59,10/9/2016 0:01:14,
Antarc_EIE_01,jst_bw253,BW29,Clicks,10/9/2016 0:12:29,10/9/2016 0:13:44,
Antarc_EIE_01,jst_bw254,BW29,Clicks,10/9/2016 2:09:59,10/9/2016 2:11:14,
Antarc_EIE_01,jst_bw255,BW29,Clicks,10/9/2016 2:14:59,10/9/2016 2:16:14,
Antarc_EIE_01,jst_bw256,BW29,Clicks,10/9/2016 3:04:59,10/9/2016 3:06:14,
Antarc_EIE_01,jst_bw257,BW29,Clicks,10/9/2016 14:39:59,10/9/2016 14:41:14,
Antarc_EIE_01,jst_bw258,BW29,Clicks,10/9/2016 14:46:14,10/9/2016 14:47:29,
Antarc_EIE_01,jst_bw259,BW29,Clicks,10/9/2016 14:48:44,10/9/2016 14:49:59,
Antarc_EIE_01,jst_bw260,BW29,Clicks,10/9/2016 14:51:14,10/9/2016 14:53:44,
Antarc_EIE_01,jst_bw261,BW29,Clicks,10/9/2016 14:54:59,10/9/2016 14:58:44,
Antarc_EIE_01,jst_bw262,BW29,Clicks,10/9/2016 15:01:14,10/9/2016 15:17:29,
Antarc_EIE_01,jst_bw263,BW29,Clicks,10/9/2016 18:54:59,10/9/2016 18:57:29,
Antarc_EIE_01,jst_bw264,BW29,Clicks,10/9/2016 18:58:44,10/9/2016 18:59:59,
Antarc_EIE_01,jst_bw265,BW29,Clicks,10/9/2016 19:02:29,10/9/2016 19:04:59,
Antarc_EIE_01,jst_bw266,BW29,Clicks,10/9/2016 21:49:59,10/9/2016 21:51:14,
Antarc_EIE_01,jst_bw267,BW29,Clicks,10/10/2016 5:14:59,10/10/2016 5:19:59,
Antarc_EIE_01,jst_bw268,BW29,Clicks,10/10/2016 5:22:29,10/10/2016 5:23:44,
Antarc_EIE_01,jst_bw269,BW29,Clicks,10/10/2016 5:24:59,10/10/2016 5:27:29,
