date,Site,BW29,BW37,BW58,Gm,Pm,Oo,Bp,Bm,Mn,temperature_0,salinity_0,EKE_0,chla_0,productivity_0,o2_0,EKE_mad_0,SSH,mixed_layer,ice_conc,ice_thickness,FSLE
2/10/2015,KGI,0,0,0,0,0,0,3.977239583,400,0,2.144276266,33.63017874,19.911281,1.349870932,16.57237281,343.5442115,23.74856003,-1.625205999,24.61508646,0,0,-0.033824882
2/11/2015,KGI,0,0,0,0,0,0,1.676967593,675,0,2.186000162,33.62175449,8.146368348,1.279689608,16.65616441,343.3495076,12.21175167,-1.622393633,22.06445945,0,0,-0.036285419
2/12/2015,KGI,0,15,0,10,0,0,0.855140818,810,0,2.266630062,33.61538585,2.096190916,1.230377747,21.07997537,343.6568315,2.919820942,-1.621783262,16.2405104,0,0,-0.037872295
2/13/2015,KGI,0,0,0,0,0,0,0.872590664,685,115,2.247678063,33.61131655,11.02591062,1.200936192,19.80744457,343.7551541,3.531479009,-1.624275611,20.4601184,0,0,-0.039762662
2/14/2015,KGI,0,0,0,0,0,0,0.415945216,585,0,2.245592631,33.60411077,5.79779049,1.18360456,15.42023076,343.5746646,2.097175666,-1.613873882,20.77907915,0,0,-0.039958813
2/15/2015,KGI,0,10,0,0,0,0,0.445011574,350,0,2.253237519,33.60124969,39.58721693,1.159743556,13.74301391,343.0942688,0.356225293,-1.609438101,21.4456119,0,0,-0.040243902
2/16/2015,KGI,0,0,0,0,0,0,0.544612269,520,0,2.289630839,33.59433002,16.06503356,1.160949772,17.63576751,342.7825436,0.302556182,-1.614532995,20.1814251,0,0,-0.040794099
2/17/2015,KGI,0,0,0,0,0,0,1.140515046,500,0,2.323369061,33.57892235,6.080498184,1.146667191,17.77678988,342.8643409,0.658424286,-1.614812744,19.41316395,0,0,-0.039764042
2/18/2015,KGI,0,0,0,0,0,0,1.570441744,240,0,2.454746154,33.55879929,0.041683086,1.118554205,17.98300899,343.2540622,0.218734123,-1.613647113,14.45178655,0,0,-0.040319572
2/19/2015,KGI,0,0,0,0,0,0,2.361001157,475,0,2.423673227,33.55120134,3.330704017,1.086553446,18.83116341,343.7072296,1.902582567,-1.608331804,12.63339186,0,0,-0.037440917
2/20/2015,KGI,5,0,0,0,0,0,4.454857253,880,0,2.383053096,33.54821308,5.350649637,1.051500137,12.38839414,343.6436242,1.720676513,-1.599706092,14.65418358,0,0,-0.041445099
2/21/2015,KGI,15,0,0,0,0,0,2.738950617,1000,0,2.268232281,33.54931511,19.73166789,1.017367183,10.35543018,342.7261437,1.28544229,-1.600104527,20.48978911,0,0,-0.043809321
2/22/2015,KGI,5,0,0,0,0,0,7.453478009,830,0,2.149316912,33.55248359,56.94135363,1.046880828,14.08553749,341.8251088,1.064601973,-1.60518035,25.08875914,0,0,-0.045720912
2/23/2015,KGI,0,0,0,0,0,0,4.586579861,810,0,2.079231152,33.5507248,0.737681359,1.094975952,15.42189558,341.886183,2.404257338,-1.602382817,25.57620758,0,0,-0.044635699
2/24/2015,KGI,0,0,0,0,0,0,2.222345679,825,0,1.980895429,33.54662387,30.65570426,1.12497029,16.02364659,342.0275438,8.610955595,-1.60218572,26.9898082,0,0,-0.042891515
2/25/2015,KGI,20,0,0,0,0,0,3.958125,770,0,1.828618243,33.54328574,15.0721114,1.160862737,10.88079886,341.5932515,5.992803222,-1.606805883,29.87529091,0,0,-0.041453001
2/26/2015,KGI,0,5,0,0,0,0,4.015516975,835,0,1.757576235,33.54719578,4.010021883,1.189694213,14.58829753,341.5024974,0.320426925,-1.611031845,29.04027053,0,0,-0.040185042
2/27/2015,KGI,10,0,0,0,0,0,2.246896219,705,0,1.701315367,33.56065377,14.23404026,1.219473531,16.24989197,342.0759345,0.231377028,-1.603033455,29.12186501,0,0,-0.036865957
2/28/2015,KGI,10,0,0,0,0,0,2.686512346,740,0,1.63958151,33.59475419,45.93269608,1.179610842,9.609690891,342.0453118,0.338124252,-1.589236543,32.4333352,0,0,-0.037383953
3/1/2015,KGI,0,10,0,0,0,0,2.992004244,585,0,1.626611138,33.62089639,3.02560748,1.148166355,13.83256019,342.1182387,0.91246888,-1.593430724,31.89714199,0,0,-0.033877113
3/2/2015,KGI,0,0,0,0,0,0,4.696057099,720,0,1.632857262,33.6380523,23.19964979,1.133355412,11.85534399,342.3260701,1.734983788,-1.591557223,26.49494201,0,0,-0.028646766
3/3/2015,KGI,0,0,0,0,0,0,4.810540123,960,0,1.632368966,33.64976152,8.511677849,1.104538302,11.23353626,342.3213721,0.61127825,-1.594846442,24.67336825,0,0,-0.031268467
3/4/2015,KGI,10,0,0,0,0,0,4.591149691,1180,0,1.609276632,33.65891687,9.609945802,1.096045963,12.71492375,342.5963525,0.376445552,-1.602060673,26.02762729,0,0,-0.027955057
3/5/2015,KGI,0,0,0,0,0,0,3.794814815,1185,0,1.605360086,33.66491442,1.883028954,1.080503455,13.93054056,342.9661085,1.350424866,-1.602463351,24.36924291,0,0,-0.027707944
3/6/2015,KGI,0,0,0,0,0,0,6.279814815,635,0,1.580538366,33.69311261,10.30041077,1.021038199,12.91754378,342.8157925,2.662130651,-1.603012259,29.88058922,0,0,-0.026383223
3/7/2015,KGI,15,0,0,0,0,0,12.84424576,620,0,1.57891071,33.71005707,6.624549793,0.97664937,10.1373553,342.6540883,3.374536265,-1.600257119,30.70077419,0,0,-0.025118094
3/8/2015,KGI,0,0,0,0,0,0,9.430380015,1100,0,1.585451845,33.7272346,16.21030053,0.902929448,6.725118677,342.0613522,5.91792888,-1.596609736,31.10027007,0,0,-0.023233374
3/9/2015,KGI,0,0,0,0,0,0,10.7408642,1090,0,1.629896965,33.71897965,0.173056704,0.841667872,9.446873334,341.5773926,19.73447131,-1.596917034,12.59842265,0,0,-0.02253143
3/10/2015,KGI,0,15,0,0,0,0,9.729288194,725,0,1.612018209,33.73189706,12.91693013,0.783446415,5.480326851,341.0400713,25.07287813,-1.595427143,21.3205708,0,0,-0.021620667
3/11/2015,KGI,0,0,0,0,0,0,10.21909529,825,0,1.583829281,33.75728655,3.722608693,0.738158868,8.588687976,340.6036462,28.68514141,-1.599220756,34.61307791,0,0,-0.021932786
3/12/2015,KGI,0,0,0,0,0,0,9.893248457,855,0,1.58185066,33.76642089,54.09937889,0.724108262,5.751892938,340.260771,15.62606459,-1.589306482,38.22019653,0,0,-0.024471512
3/13/2015,KGI,0,0,0,0,0,0,9.09974537,550,0,1.591296136,33.75796453,46.36103839,0.690069147,3.246454504,339.5909085,9.341666804,-1.594221235,29.62202974,0,0,-0.023912596
3/14/2015,KGI,0,0,0,0,0,0,8.362145062,645,0,1.531215366,33.74596916,27.948188,0.696996952,7.260060112,339.56368,14.77448373,-1.604565741,33.75474473,0,0,-0.023316048
3/15/2015,KGI,0,0,0,0,0,0,6.440584491,520,0,1.473682896,33.73238468,1.455169667,0.734114778,8.359178821,340.0902134,31.75410745,-1.606271809,35.40783103,0,0,-0.02416775
3/16/2015,KGI,0,0,0,5,0,0,4.840896991,380,0,1.437599841,33.71353263,29.55771685,0.723723632,4.947862095,339.9781443,29.05459094,-1.60174489,27.62878948,0,0,-0.023537252
3/17/2015,KGI,0,0,0,0,0,0,2.970260417,275,0,1.414390513,33.70492842,19.70744878,0.723183549,8.211065014,340.0109016,24.02506834,-1.597092942,30.70925162,0,0,-0.023115275
3/18/2015,KGI,0,0,0,0,0,0,3.845127315,500,0,1.364843713,33.69781812,18.11402095,0.763139382,8.95013494,340.5447659,15.9884155,-1.59005249,35.62400352,0,0,-0.022354247
3/19/2015,KGI,0,0,0,0,0,0,9.061051312,585,0,1.278008377,33.69875047,52.99635639,0.803045606,9.510506047,340.886417,2.391246173,-1.588195948,37.38729521,0,0,-0.023869689
3/20/2015,KGI,10,0,0,0,0,0,13.01397569,595,0,1.122572528,33.69286892,18.22480052,0.860263651,10.07033332,341.5197059,3.42054124,-1.60092683,38.98527838,0,0,-0.024675169
3/21/2015,KGI,0,0,0,0,0,0,13.12459684,475,0,1.02408421,33.69061195,0.869807186,0.915620367,10.80208321,342.3868883,4.948520907,-1.613291066,37.54412634,0,0,-0.024723063
3/22/2015,KGI,0,0,0,0,0,0,14.48848187,945,0,0.99309775,33.69847467,9.015797867,0.960861767,9.305567397,343.1445245,12.59983852,-1.61221868,36.83308754,0,0,-0.024873928
3/23/2015,KGI,5,0,0,0,0,0,7.64511767,925,0,0.964593462,33.70523559,5.956303064,1.002875631,10.56343357,343.8018799,15.27049078,-1.602808802,35.28172982,0,0,-0.027372929
3/24/2015,KGI,0,0,0,0,0,0,7.224974923,380,0,0.962055342,33.71599113,53.23415159,1.030980885,9.740625872,344.1108365,15.78025351,-1.599975247,36.29689424,0,0,-0.028636767
3/25/2015,KGI,0,0,0,0,0,0,8.221277006,690,0,0.875174227,33.72631203,64.83319345,1.034390632,9.842227896,343.653634,27.81961762,-1.618898837,41.05587448,0,0,-0.028196835
3/26/2015,KGI,0,0,0,0,0,0,8.386473765,45,0,0.806187136,33.7326169,33.93767708,1.08171334,8.367238747,343.8312717,49.4910655,-1.621908305,41.98944438,0,0,-0.029220827
3/27/2015,KGI,0,0,0,0,0,0,6.049741512,210,0,0.79471218,33.74220702,16.69990048,1.107727908,7.150559783,344.232861,42.37919814,-1.607878264,40.66061743,0,0,-0.027328574
3/28/2015,KGI,0,0,0,0,0,0,10.25458719,830,0,0.785515937,33.74982619,2.71818998,1.141951995,10.69189641,344.8337131,31.79055345,-1.602921127,38.72248007,0,0,-0.026859618
3/29/2015,KGI,0,0,0,0,0,0,9.423919753,800,0,0.76683861,33.76239422,7.66617207,1.160113646,7.636764977,345.3575643,19.26500104,-1.60155627,37.92348839,0,0,-0.025008408
3/30/2015,KGI,0,5,0,0,0,0,11.28269097,640,0,0.790353118,33.77695407,16.33056203,1.141522694,7.687484953,345.5781708,14.54886492,-1.606345981,35.45339661,0,0,-0.023276036
3/31/2015,KGI,5,0,0,0,0,0,11.33199653,315,0,0.788399934,33.7830046,12.91843029,1.128237479,9.119824198,345.7811211,23.78278525,-1.60877051,35.76917847,0,0,-0.021388067
4/1/2015,KGI,0,0,0,0,0,0,13.84358989,455,0,0.801009163,33.78691467,11.49122894,1.095216698,7.276503166,345.7565986,24.76881644,-1.613570817,33.25987858,0,0,-0.020092596
4/2/2015,KGI,0,0,0,0,0,0,13.00687886,60,0,0.768969813,33.7933574,15.51323882,1.037970102,7.227766607,345.4428965,19.36126888,-1.62378392,35.13125663,0,0,-0.019604491
4/3/2015,KGI,0,0,0,0,0,0,15.23583526,0,0,0.706096602,33.79946139,12.89185833,0.996951752,6.555596987,345.232115,24.02506839,-1.621122028,36.52260404,0,0,-0.018930143
4/4/2015,KGI,0,0,0,0,0,0,12.96624614,60,0,0.63806067,33.80769478,9.95833527,0.984008061,8.17136787,345.3129578,11.76147519,-1.615215427,37.99766554,0,0,-0.017947786
4/5/2015,KGI,0,0,0,0,0,0,11.64453704,960,0,0.597679594,33.81231475,9.911159048,0.967887041,5.037680348,345.3913015,2.633040108,-1.608980325,38.4628609,0,0,-0.018095385
4/6/2015,KGI,0,0,0,0,0,0,11.9286767,155,0,0.564663653,33.81321563,7.891748323,0.974235985,8.163851248,345.6812252,1.30888796,-1.613121509,37.72638987,0,0,-0.01885383
4/7/2015,KGI,30,0,0,0,0,0,15.14400656,745,75,0.556133731,33.81691387,1.225908011,1.012161508,9.401500993,346.3573829,0.668924772,-1.610514728,37.56214108,0,0,-0.020765129
4/8/2015,KGI,5,10,0,0,0,0,10.21168403,1090,50,0.557008594,33.81954188,2.88179654,1.044188253,7.677080552,347.0188599,1.656310335,-1.6040465,37.813283,0,0,-0.021839155
4/9/2015,KGI,5,0,0,5,0,0,12.61572338,275,0,0.575121329,33.82390764,10.43993151,1.046045154,5.392771522,347.4287516,4.785148636,-1.602317115,37.56108124,0,0,-0.024293265
4/10/2015,KGI,0,0,0,0,0,0,7.78199267,450,125,0.606341766,33.82843237,12.11808279,1.021274641,5.148539338,347.5974053,3.591555314,-1.603576005,35.55512483,0,0,-0.026938502
4/11/2015,KGI,0,0,0,5,0,0,5.41820409,880,0,0.62073633,33.83473743,45.1037553,0.941928312,3.9370145,346.9750366,3.007381257,-1.610006086,39.11985654,0,0,-0.028642076
4/12/2015,KGI,0,15,0,0,0,0,10.77475309,1195,0,0.56265452,33.83516137,14.64484076,0.919218567,6.975444833,346.772878,12.45854826,-1.623853857,45.28501949,0,0,-0.030110795
4/13/2015,KGI,10,0,0,0,0,0,12.13676505,685,0,0.501266538,33.83344467,3.299655278,0.953509389,6.202672773,347.2686886,13.80732904,-1.627666553,45.29985498,0,0,-0.0308541
4/14/2015,KGI,0,0,0,10,0,0,15.66348765,1295,85,0.443118604,33.82538056,12.40396511,0.973692944,4.917057965,347.7028266,18.22120684,-1.636391885,44.76895977,0,0,-0.03226444
4/15/2015,KGI,5,0,0,0,0,0,17.40350309,1020,0,0.387890275,33.81770847,3.82209407,0.95804912,2.560167915,348.0284797,13.57730638,-1.647480267,44.20627483,0,0,-0.032468529
4/16/2015,KGI,0,0,0,0,0,0,15.36950231,1440,0,0.394762026,33.8100152,31.67353348,0.909902889,2.335105419,348.2237905,7.583434531,-1.645547431,45.39734456,0,0,-0.03301455
4/17/2015,KGI,0,0,0,0,0,0,17.20804784,1285,0,0.376674724,33.79868741,11.18956711,0.872968975,1.845772035,348.6324768,13.41190578,-1.652189445,47.08645931,0,0,-0.032866683
4/18/2015,KGI,10,5,0,0,0,0,7.892426698,310,0,0.374996205,33.79187393,1.059115333,0.854422844,2.89181608,349.0104726,12.89657118,-1.664159483,44.67676851,0,0,-0.032224416
4/19/2015,KGI,0,0,0,0,0,0,6.118140432,65,0,0.418251105,33.79666371,31.57778387,0.840350214,3.130644533,349.2007718,6.689856507,-1.662360158,45.05825003,0,0,-0.033444419
4/20/2015,KGI,10,0,0,0,0,0,7.63570216,245,0,0.429029227,33.79702399,2.998250096,0.849373124,6.01191224,349.5433146,13.01094179,-1.659225663,45.67709756,0,0,-0.033077113
4/21/2015,KGI,0,0,0,0,0,0,8.588649691,940,0,0.433342508,33.79709808,13.70957447,0.860519992,4.141530421,349.8172438,28.609052,-1.644886191,46.34045123,0,0,-0.032136005
4/22/2015,KGI,0,0,0,0,0,0,5.648470293,1100,0,0.423281574,33.79231895,0.029798824,0.856543508,4.927322533,349.9638401,28.53779617,-1.647264096,43.68173797,0,0,-0.030516076
4/23/2015,KGI,0,0,0,0,0,0,11.21469136,55,0,0.369411317,33.78222039,1.922168689,0.861056252,5.086699181,350.190623,36.37320872,-1.636338898,40.66485607,0,0,-0.027640658
4/24/2015,KGI,0,0,0,0,0,0,11.55849344,260,0,0.297036671,33.77103024,4.48240645,0.862645639,4.436675694,350.5290222,42.08582361,-1.627452499,39.80758259,0,0,-0.025896115
4/25/2015,KGI,0,0,0,0,0,0,9.531207562,450,0,0.272331939,33.76315697,5.857590208,0.87039163,4.186812321,351.0789931,34.11613202,-1.620804126,39.49921858,0,0,-0.025671787
4/26/2015,KGI,30,0,0,0,0,0,9.52394483,625,0,0.256355499,33.75757257,4.350168429,0.872725763,3.531215601,351.5840793,39.73923032,-1.613998917,36.59784063,0,0,-0.025269648
4/27/2015,KGI,0,0,0,0,0,0,17.5293885,630,0,0.225496199,33.75382121,11.92353078,0.860732166,4.127738012,351.9074131,33.89458231,-1.613437296,38.92381756,0,0,-0.024389434
4/28/2015,KGI,5,0,0,0,0,0,16.65292052,375,0,0.215669239,33.75895007,33.2698922,0.83880252,3.45639509,352.0923462,23.59902667,-1.603130943,38.55823116,0,0,-0.023126025
4/29/2015,KGI,0,0,0,0,0,0,16.08081983,1185,0,0.243100293,33.77348863,40.34464218,0.78912185,3.178915752,351.7828115,10.8175356,-1.604057093,38.5232621,0,0,-0.022716499
4/30/2015,KGI,0,5,0,0,0,0,17.20029128,630,0,0.278038901,33.77271512,12.28324797,0.767470328,2.868327565,351.9677514,10.90685468,-1.608448368,34.45200786,0,0,-0.021886803
5/1/2015,KGI,0,0,0,0,0,0,13.27289352,885,0,0.318389456,33.7397063,14.8696353,0.74434923,1.807351516,352.0342797,11.56501707,-1.603908745,18.54635335,0,0,-0.022315703
5/2/2015,KGI,0,0,0,0,0,0,8.057175926,1230,0,0.300058004,33.71380811,0.428402485,0.736997975,3.288696084,352.4944848,6.335983723,-1.60699874,11.67756904,0,0,-0.022355539
5/3/2015,KGI,0,0,0,0,0,0,6.804820602,995,15,0.271421469,33.71290726,20.02335633,0.721855263,2.714498076,352.7160255,1.631292006,-1.606477382,17.45701214,0,0,-0.022532848
5/4/2015,KGI,0,0,0,0,0,0,5.556201775,1115,0,0.229895952,33.71794062,32.37682068,0.690975691,3.299548878,352.714152,0.494676357,-1.610076021,25.95874874,0.000495926,0.001112115,-0.022863316
5/5/2015,KGI,0,0,0,15,0,0,8.515875772,1060,10,0.170644265,33.71875657,2.389385324,0.689114655,2.645564205,352.9924723,0.11945974,-1.603381026,30.93814064,0.000358293,0.000613362,-0.023015976
5/6/2015,KGI,0,0,0,0,0,0,8.574701003,885,0,0.148248765,33.70757715,3.565667752,0.690887852,2.388013727,353.3548567,1.711344723,-1.598909217,31.19775981,0,0,-0.024978303
5/7/2015,KGI,0,0,0,15,0,0,8.549876543,1050,0,0.120985564,33.69567686,2.488908737,0.693518654,2.527362532,353.8268551,5.13471117,-1.593642654,30.90846984,0,0,-0.026624
5/8/2015,KGI,0,0,0,0,0,0,8.016427469,685,0,0.084302315,33.68772941,5.516537357,0.68883319,2.446901467,353.9559326,10.41918008,-1.591321976,29.58600091,0,0,-0.02899587
5/9/2015,KGI,0,5,0,50,0,0,8.702692901,210,0,0.046566178,33.67826671,4.121231858,0.676326058,2.08190161,353.9989777,14.88900821,-1.597694836,29.26703997,0,0,-0.029700818
5/10/2015,KGI,0,5,0,0,0,0,10.95472415,900,0,0.028672159,33.66722502,6.604270954,0.661200926,1.636855427,354.1794417,17.82098384,-1.599464485,28.97563076,0,0,-0.028557004
5/11/2015,KGI,5,25,0,20,0,0,9.908921682,695,0,0.047435956,33.66173593,19.03862887,0.626051913,0.60799859,354.1938595,23.32318997,-1.604538182,28.97033228,0,0,-0.028680576
5/12/2015,KGI,0,5,0,0,0,0,15.67243056,1045,0,0.053534572,33.65752912,7.681144683,0.588318326,0.874774901,354.1597833,32.30582748,-1.622537748,28.24233872,0,0,-0.030150712
5/13/2015,KGI,0,0,0,0,0,0,16.59568673,1265,0,0.078203699,33.65685105,41.03682552,0.555458822,0.747521669,353.9459025,47.82430602,-1.622046059,25.47130015,0,0,-0.027953084
5/14/2015,KGI,0,0,0,10,0,0,11.63126543,1300,0,0.104719198,33.66522238,8.514856537,0.527536733,0.77973031,353.860104,40.38159959,-1.619691476,29.43552759,0,0,-0.025898588
5/15/2015,KGI,0,0,0,15,0,0,10.28692708,1315,0,0.080350168,33.66139698,16.97132072,0.517451185,1.173371557,353.9810181,35.11094277,-1.614558437,28.41294541,0,0,-0.023615698
5/16/2015,KGI,0,0,0,0,0,0,5.637162423,1090,0,0.067720592,33.66206458,48.22132548,0.496230283,0.517776817,353.903812,35.07100141,-1.604457657,28.68316136,0,0,-0.020817086
5/17/2015,KGI,20,0,0,45,0,0,6.086772762,445,0,0.057471459,33.67392238,64.43153283,0.467567999,0.82786876,353.7272186,32.85738673,-1.600034581,32.10907635,0,0,-0.017037181
5/18/2015,KGI,0,0,0,35,0,0,6.112280093,690,0,0.019806532,33.67825633,0.040194048,0.459965373,1.112996168,354.1867845,29.61129724,-1.593916048,33.69858223,0,0,-0.01654686
5/19/2015,KGI,0,0,0,0,0,0,6.967179784,745,0,-0.067145787,33.67237499,11.80654824,0.46797652,1.401521146,355.0064901,30.63248111,-1.610192588,34.60883921,0.00041963,0.000554882,-0.015780452
5/20/2015,KGI,0,10,0,0,0,0,5.305939429,380,0,-0.142104335,33.6748227,52.37987514,0.45659732,0.399981908,355.2036201,35.437386,-1.614058264,35.47353011,0.000171667,0,-0.016989456
5/21/2015,KGI,5,5,0,25,0,0,6.23275463,60,0,-0.128767744,33.67803393,39.0637062,0.423871547,0.241982521,355.087733,30.37318797,-1.616366232,27.51328545,0,0,-0.016603732
5/22/2015,KGI,0,0,0,0,0,0,6.705715664,640,0,-0.172546546,33.67883889,0.246179608,0.411837061,0.758621656,355.5332726,20.31807245,-1.617146143,32.44923055,0,0,-0.016798055
5/23/2015,KGI,0,0,0,0,0,0,7.45183642,820,205,-0.259341188,33.67036144,9.183844874,0.418229949,1.175666677,356.2424079,22.69062495,-1.618146477,35.55088614,0.002400377,0.006431453,-0.017266159
5/24/2015,KGI,0,0,0,15,0,0,7.123173225,950,0,-0.368053205,33.67285151,122.5087434,0.416242957,1.062300444,356.2337765,33.48412837,-1.616052567,38.32510356,0.008458025,0.039531007,-0.01781618
5/25/2015,KGI,0,0,0,0,0,0,13.73888117,585,0,-0.482868924,33.67494965,126.1907626,0.407156853,0.678910355,356.3160587,38.11605415,-1.60668508,41.7234669,0.00950286,0.039112437,-0.018022057
5/26/2015,KGI,0,0,0,0,0,30,14.611875,890,0,-0.555187617,33.67973924,70.08797966,0.406029509,0.939868215,356.8068882,39.47581001,-1.599625554,44.52311634,0.00805641,0.068629558,-0.016838335
5/27/2015,KGI,0,0,0,0,0,0,15.81133488,1185,0,-0.61714019,33.6814665,18.52258949,0.411102366,0.98116724,357.2553931,41.85741849,-1.599829014,44.62378483,0.00746479,0.092921326,-0.016837477
5/28/2015,KGI,0,0,0,0,0,0,15.40609568,1060,190,-0.650049319,33.68261102,18.77127963,0.414354285,0.687859476,357.7173513,40.01540963,-1.601463025,44.53689184,0.002194598,0.005743814,-0.016018645
5/29/2015,KGI,0,0,0,0,0,0,11.18089892,845,335,-0.663253661,33.68425367,4.377241512,0.410293116,0.596659331,358.1588796,32.56506043,-1.616296291,46.32879481,0.00228412,0.009627106,-0.014802456
5/30/2015,KGI,0,0,0,0,0,0,5.3975,1365,0,-0.727622283,33.6893399,25.26415598,0.404528012,0.748839945,358.5662486,46.39573708,-1.618790747,49.58834165,0.023297915,0.203737542,-0.012897311
5/31/2015,KGI,0,0,0,0,0,0,7.564936343,890,0,-0.805393618,33.68225076,9.83026669,0.396233009,0.581608281,358.9585656,46.05599051,-1.620763861,53.50594374,0.016152292,0.112616479,-0.012853498
6/1/2015,KGI,0,0,0,15,0,0,7.266880787,1075,0,-0.867163077,33.67555361,7.830999988,0.392212813,0.564114317,359.9325629,36.64879241,-1.620999109,56.33950273,0.015501389,0.139627479,-0.014313041
6/2/2015,KGI,0,5,0,0,0,0,6.780187114,1255,0,-0.93657743,33.68159363,1.121447494,0.390906124,0.566633066,360.8605245,32.17305148,-1.608732358,56.6001812,0.030294389,0.232963254,-0.01313435
6/3/2015,KGI,0,0,0,30,0,0,5.368609182,705,0,-0.990127241,33.68654222,4.627557846,0.388617135,0.505553058,361.6067657,29.48902258,-1.594111031,56.30135389,0.034712155,0.24024319,-0.012870738
6/4/2015,KGI,0,0,0,0,0,0,2.379577546,910,235,-1.011302001,33.69867529,12.2129895,0.383961134,0.493665796,361.7178073,28.10152614,-1.58366268,57.34936817,0.044458237,0.280343255,-0.015142249
6/5/2015,KGI,0,0,0,0,0,0,4.16382716,1190,135,-1.026535822,33.70956874,8.333944516,0.374420169,0.268182357,361.5812497,18.8410073,-1.584120453,56.77502677,0.047706697,0.268682778,-0.01780403
6/6/2015,KGI,0,0,0,35,0,0,1.932966821,870,330,-1.012085312,33.72725495,8.744212208,0.359236333,0.165345337,361.4530724,11.95899265,-1.585729039,60.24226875,0.061070133,0.299733091,-0.020692355
6/7/2015,KGI,0,0,0,0,0,0,2.059045139,605,0,-1.021118783,33.73216134,2.436735997,0.34455276,0.205754819,361.422287,5.892176311,-1.602957157,60.77422318,0.040248139,0.19576882,-0.023127086
6/8/2015,KGI,5,0,0,0,0,0,6.276616512,605,0,-1.03260901,33.74036317,11.34636587,0.331223441,0.156597643,361.3659871,1.874977545,-1.616802814,62.61063197,0.032007346,0.169669137,-0.026335284
6/9/2015,KGI,0,0,0,5,0,0,3.585962577,1005,0,-1.041286431,33.74217516,19.5307369,0.320796702,0.314739421,361.2622206,0.467552271,-1.624638009,63.47320402,0.011775058,0.08238408,-0.026407372
6/10/2015,KGI,0,10,0,10,0,0,7.766786265,1080,0,-1.034974192,33.75368322,46.84801058,0.3062255,0.140666826,360.9020064,0.064564611,-1.623442709,65.84686617,0.00429281,0.02128666,-0.0280172
6/11/2015,KGI,0,0,0,10,0,0,6.558570602,985,0,-1.05254268,33.77009755,8.077580588,0.292824333,0.261478434,360.6703542,0.002649734,-1.629245459,67.01780233,0.017086127,0.200929416,-0.029105234
6/12/2015,KGI,5,0,0,15,0,0,6.10933642,525,0,-1.087003162,33.79209651,21.82179951,0.28452959,0.217340905,360.1749352,0.459282358,-1.621230113,68.43246256,0.044234884,0.392470151,-0.030503817
6/13/2015,KGI,5,0,0,40,0,0,3.133981481,745,0,-1.132892829,33.80620088,15.45204825,0.275368091,0.117571034,359.5916324,1.518309638,-1.60731452,66.65857402,0.056209425,0.393164236,-0.031249836
6/14/2015,KGI,0,0,0,20,0,0,3.02427662,610,0,-1.173162003,33.81749678,72.06497414,0.265073128,0.107334571,359.159317,0.55992293,-1.596524964,64.04648622,0.059582886,0.326860655,-0.030818131
6/15/2015,KGI,0,0,0,45,0,0,2.28345679,870,0,-1.204377352,33.83434569,70.29453596,0.254632956,0.124322508,358.611518,1.049312454,-1.583293914,65.07860523,0.086957353,0.382848343,-0.032841173
6/16/2015,KGI,0,0,0,0,0,0,2.420833333,280,0,-1.233649688,33.85298575,53.20311313,0.24710454,0.121991893,358.3440637,0.846575106,-1.572707801,67.99905708,0.149234451,0.456468949,-0.033492912
6/17/2015,KGI,0,0,0,0,0,0,3.034519676,285,175,-1.25302894,33.87098906,10.60015382,0.2405795,0.085164154,358.2906613,1.075383272,-1.572542499,72.17097984,0.206040471,0.460522187,-0.035086477
6/18/2015,KGI,0,0,0,0,0,0,2.966251929,585,10,-1.263934222,33.88531552,13.84877933,0.235709609,0.129892979,358.2494456,1.535000244,-1.581106751,74.12925061,0.20784668,0.456977591,-0.035394095
6/19/2015,KGI,0,0,0,25,0,0,5.454212963,1060,20,-1.283359258,33.89298757,51.70314351,0.22919909,0.043476242,357.9982486,2.839328836,-1.583512204,74.35390091,0.199304941,0.42919833,-0.038445473
6/20/2015,KGI,0,0,0,0,0,0,4.449733796,1050,5,-1.349569155,33.87665812,10.02631687,0.222269985,0.088951956,358.0429467,2.800420374,-1.580869378,38.77016524,0.116198675,0.269441113,-0.037549906
6/21/2015,KGI,0,0,0,25,0,0,5.073946759,960,0,-1.339594693,33.89490536,46.13585034,0.217969808,0.095222114,358.3071679,1.504788726,-1.581871832,60.17021126,0.091620963,0.274089064,-0.03962437
6/22/2015,KGI,0,0,0,0,0,0,6.35160108,1060,0,-1.301955196,33.91929939,7.010882107,0.213795011,0.109392977,358.5048489,0.367965152,-1.59906605,78.2715034,0.117622892,0.382085379,-0.03958556
6/23/2015,KGI,5,0,0,0,0,0,7.568715278,1265,0,-1.345159233,33.91375674,32.42980035,0.20863892,0.060936698,358.8002591,0.534268126,-1.615264171,52.64337145,0.061110931,0.205003849,-0.039327728
6/24/2015,KGI,0,0,0,0,0,0,10.01672068,1280,0,-1.354523331,33.92350594,30.88365949,0.205820923,0.168320676,359.5222507,1.530304082,-1.625284419,67.0008475,0.005652282,0.021362957,-0.037798416
6/25/2015,KGI,0,10,0,0,0,0,13.18120177,1370,0,-1.358836613,33.93665693,11.87160785,0.203720195,0.068220292,360.302887,4.904641124,-1.617470408,75.68060944,0.000787487,0.001271605,-0.033671173
